id,name,show1,show2,show3,show4,show5,show6,show7,show8,show9,show10
8555,Bernie,"((1977, 'food'), 32)",0,"((1972, 'historical'), 37)",0,"((1992, 'police'), 98)",0,"((2013, 'ecchi'), 95)",0,0,"((1994, 'historical'), 34)"
8556,Bertha,0,"((1998, 'martial arts'), 91)","((1979, 'food'), 31)",0,"((2003, 'magic'), 77)",0,0,"((1988, '4-koma'), 13)","((1998, 'mecha'), 37)",0
8557,Blaine,"((1982, 'action'), 99)","((1987, 'yuri'), 48)","((1984, 'historical'), 58)","((1975, 'martial arts'), 16)","((1992, 'adventure'), 47)",0,"((2001, 'one shot'), 85)",0,"((2014, 'yuri'), 41)",0
8558,Buford,"((1979, 'sounen'), 88)","((1992, 'adult'), 15)","((2011, 'demons'), 87)",0,0,"((2018, 'vampire'), 7)","((2009, 'parody'), 45)","((1989, 'martial arts'), 22)",0,0
8559,Carey,"((1996, 'martial arts'), 15)","((1989, 'adult'), 58)",0,"((1992, 'gender bender'), 25)","((2016, 'horror'), 37)","((1975, 'doujinshi'), 48)",0,0,0,"((2008, 'historical'), 52)"
8560,Clint,0,0,"((2015, 'isekai'), 60)","((2006, 'kids'), 77)",0,"((2019, 'shoujo'), 10)","((1996, 'mecha'), 11)",0,0,"((1980, 'shoujo'), 65)"
8561,Cloyd,"((2009, 'vampire'), 7)",0,"((1977, 'demons'), 57)",0,"((2000, 'historical'), 94)",0,0,0,0,"((2019, 'magic'), 85)"
8562,Eric,"((2015, 'school'), 82)",0,"((2012, 'yuri'), 62)",0,0,0,0,"((1975, 'martial arts'), 8)",0,"((1982, 'shoujo'), 11)"
8563,Fate,"((2008, 'police'), 20)",0,"((1982, 'vampire'), 15)","((1977, 'horror'), 47)",0,"((2008, 'adult'), 96)","((1975, 'food'), 96)",0,"((1988, 'doujinshi'), 7)","((2009, 'martial arts'), 89)"
8564,Gabriel,0,0,"((2012, 'harem'), 44)",0,"((1984, 'harem'), 29)","((1984, 'parody'), 1)",0,0,"((2012, 'one shot'), 34)","((1992, 'harem'), 72)"
8565,Gideon,0,0,0,0,0,"((1984, 'mature'), 39)","((2000, 'isekai'), 90)",0,0,"((1978, 'school'), 67)"
8566,Godfrey,"((1999, 'fantasy'), 95)",0,"((1976, 'parody'), 25)",0,"((2003, 'ecchi'), 61)",0,"((1984, 'school'), 38)","((2015, 'historical'), 96)","((1998, 'police'), 67)","((1980, 'action'), 34)"
8567,Hazel,0,"((1974, 'magic'), 93)","((1986, 'parody'), 62)","((1984, 'magic'), 18)",0,0,0,"((2008, 'food'), 21)",0,"((2006, 'magic'), 85)"
8568,Henderson,"((2013, 'adult'), 26)","((1983, 'kids'), 8)","((1978, 'adult'), 65)",0,0,"((2014, 'comedy'), 96)",0,0,"((2005, 'food'), 43)",0
8569,Hilliard,0,"((2004, 'adventure'), 39)",0,"((2005, 'horror'), 17)",0,0,"((1998, 'historical'), 52)","((1977, 'adult'), 78)",0,"((2000, 'mature'), 1)"
8570,Ida,"((2006, 'comedy'), 84)",0,"((2017, 'food'), 100)","((2006, 'drama'), 81)","((2001, 'parody'), 27)","((1992, 'yaoi'), 34)","((2015, 'action'), 25)","((2005, 'school'), 97)","((1973, 'adult'), 66)","((1975, 'mecha'), 52)"
8571,Isom,0,"((2006, 'magic'), 84)",0,"((1999, 'magic'), 36)",0,"((1991, 'isekai'), 31)",0,0,"((1989, 'martial arts'), 55)","((2007, 'martial arts'), 83)"
8572,Lacy,"((1974, 'drama'), 17)",0,0,0,"((2019, 'fantasy'), 89)",0,"((2003, '4-koma'), 55)",0,"((2006, 'yaoi'), 4)","((1994, 'gender bender'), 42)"
8573,Lem,"((1997, 'doujinshi'), 27)",0,0,"((2006, 'mecha'), 92)","((1978, 'mecha'), 27)",0,"((2006, 'vampire'), 69)",0,0,0
8574,Levy,0,0,"((1970, 'yuri'), 4)","((2008, 'food'), 31)",0,"((1982, 'yaoi'), 42)",0,0,"((2004, 'kids'), 2)","((1998, 'ecchi'), 57)"
8575,Lindsey,0,"((1980, 'horror'), 7)",0,"((1982, 'action'), 27)",0,0,"((1974, 'food'), 53)","((2005, '4-koma'), 41)","((2016, 'sounen'), 47)","((1992, 'demons'), 58)"
8576,Noel,0,0,"((1991, 'magic'), 68)","((2005, 'demons'), 89)",0,0,0,"((1987, 'historical'), 91)","((1998, 'ecchi'), 52)","((2014, 'magic'), 28)"
8577,Rolland,0,0,"((1989, 'ecchi'), 100)","((2014, 'doujinshi'), 82)","((2012, 'comedy'), 74)",0,"((1994, 'comedy'), 52)",0,"((2008, 'scifi'), 76)",0
8578,Vester,0,"((2003, 'adult'), 87)",0,0,"((1996, 'comedy'), 94)",0,0,0,0,"((2016, 'magic'), 94)"
8579,Wylie,"((1997, 'adventure'), 94)","((1996, 'doujinshi'), 55)",0,"((1993, 'martial arts'), 32)","((1996, 'music'), 95)","((1970, 'ecchi'), 31)",0,0,"((1991, 'school'), 60)","((1985, 'action'), 38)"
8580,Bessie,0,"((2018, 'mature'), 83)","((1974, 'drama'), 7)",0,0,0,"((1991, 'shoujo'), 4)","((2008, 'sounen'), 56)",0,"((2017, 'shoujo'), 91)"
8581,Clarance,"((1974, '4-koma'), 38)","((2018, 'yuri'), 23)",0,0,"((2010, 'kids'), 48)","((2012, 'drama'), 74)",0,"((2005, 'martial arts'), 99)","((2007, 'school'), 7)","((2012, 'historical'), 100)"
8582,Clare,0,0,"((2003, 'yuri'), 97)",0,"((1993, 'shoujo'), 45)",0,0,"((2006, 'shoujo'), 26)","((2005, 'music'), 44)",0
8583,Cleo,"((2015, 'magic'), 24)",0,0,"((2006, 'school'), 18)",0,0,0,0,"((1988, 'music'), 63)","((1990, 'one shot'), 70)"
8584,Dean,"((1992, 'horror'), 83)",0,0,0,"((1984, 'magic'), 95)",0,0,0,0,0
8585,Doc,"((1973, 'horror'), 53)",0,0,0,0,"((2012, 'comedy'), 30)","((1999, 'yaoi'), 93)","((2005, 'school'), 95)","((2012, 'harem'), 52)",0
8586,Elizabeth,0,0,"((1977, 'doujinshi'), 98)",0,"((1973, 'one shot'), 28)",0,0,0,0,"((2008, 'vampire'), 35)"
8587,Erastus,"((1977, 'drama'), 91)","((2002, 'harem'), 97)",0,0,0,"((2007, 'parody'), 95)",0,0,"((1992, 'historical'), 6)",0
8588,Ernst,0,0,0,0,"((1986, 'shoujo'), 41)","((1986, 'doujinshi'), 77)",0,0,"((2010, 'food'), 58)","((2005, 'drama'), 38)"
8589,Ethel,"((1983, 'mature'), 34)","((1988, 'adult'), 65)",0,"((2010, 'gender bender'), 59)",0,"((2005, 'food'), 61)",0,0,"((2017, 'doujinshi'), 75)","((2010, 'doujinshi'), 11)"
8590,Gene,0,0,"((1981, 'horror'), 16)","((1996, 'police'), 49)","((1977, 'mecha'), 27)",0,0,0,0,"((1987, '4-koma'), 7)"
8591,Hollis,0,0,"((2010, 'gender bender'), 95)","((2006, 'magic'), 100)","((2019, 'demons'), 26)",0,"((1985, 'one shot'), 17)","((1999, 'harem'), 91)",0,0
8592,Isadore,"((2007, 'harem'), 58)",0,"((1971, 'isekai'), 77)",0,"((1985, 'adventure'), 34)",0,0,"((2002, 'yuri'), 97)",0,"((1991, 'parody'), 87)"
8593,Larkin,0,"((1975, 'historical'), 11)",0,0,0,"((2007, 'parody'), 51)","((2018, 'doujinshi'), 60)","((2015, 'yaoi'), 13)","((2004, 'mecha'), 7)",0
8594,Lucious,"((1992, 'police'), 34)","((1983, 'school'), 23)",0,0,"((2013, 'school'), 59)","((1981, 'parody'), 69)","((1984, 'school'), 33)",0,"((2009, '4-koma'), 56)","((1988, 'comedy'), 47)"
8595,Merritt,"((1992, 'shoujo'), 17)","((1982, 'magic'), 24)","((1971, 'yuri'), 75)",0,"((2001, 'gender bender'), 24)","((1994, 'magic'), 43)",0,"((2016, 'yuri'), 50)","((1993, 'one shot'), 73)",0
8596,Miller,"((1981, 'horror'), 9)",0,0,"((1996, 'scifi'), 19)","((2006, 'music'), 98)",0,"((2007, 'parody'), 53)",0,"((1981, 'demons'), 69)",0
8597,Minor,"((2015, 'josei'), 98)",0,0,"((1988, 'action'), 91)",0,"((2008, 'adventure'), 73)","((1997, 'comedy'), 62)",0,"((1975, 'demons'), 69)",0
8598,Nat,0,"((1990, 'shoujo'), 26)",0,"((2005, 'one shot'), 19)",0,"((2012, 'one shot'), 24)","((1989, 'yaoi'), 43)",0,"((2002, '4-koma'), 17)","((2000, 'action'), 37)"
8599,Olaf,"((2002, '4-koma'), 19)",0,"((1977, 'ecchi'), 52)","((1980, 'adult'), 23)",0,0,0,"((1989, 'isekai'), 11)","((1988, 'ecchi'), 11)",0
8600,Orin,"((1971, 'drama'), 89)",0,0,0,"((2004, 'yuri'), 27)","((1973, 'martial arts'), 59)","((1993, 'demons'), 38)","((2017, '4-koma'), 54)","((2017, 'martial arts'), 40)",0
8601,Rodney,"((2008, 'vampire'), 42)",0,0,"((1988, 'demons'), 96)",0,"((1989, 'sounen'), 20)","((1985, 'vampire'), 37)",0,0,"((1972, '4-koma'), 22)"
8602,Ruby,0,0,0,"((2011, 'vampire'), 34)","((1998, 'harem'), 57)",0,"((1992, 'adult'), 92)","((1983, '4-koma'), 39)","((2010, 'food'), 31)",0
8603,Russel,0,0,0,"((1996, 'historical'), 2)",0,0,0,"((1993, 'action'), 81)",0,0
8604,Thad,"((1972, 'yuri'), 59)","((2011, 'historical'), 8)",0,0,0,0,0,0,0,0
8605,Walton,0,"((2000, 'fantasy'), 18)","((1998, 'vampire'), 37)","((2013, 'kids'), 43)",0,"((2013, 'fantasy'), 69)","((1982, 'martial arts'), 98)",0,"((2003, 'comedy'), 32)","((2005, 'food'), 3)"
8606,Webb,"((2003, 'shoujo'), 62)","((2001, 'scifi'), 83)",0,"((1979, 'josei'), 28)","((1992, 'comedy'), 62)","((2002, 'horror'), 73)",0,0,"((2016, 'demons'), 77)",0
8607,West,0,"((2002, 'police'), 61)","((1993, 'kids'), 5)",0,"((1970, 'vampire'), 69)","((1982, 'scifi'), 34)","((2001, 'adult'), 21)","((1981, 'parody'), 55)",0,0
8608,Wong,"((2005, 'food'), 13)","((2012, 'food'), 86)",0,"((2004, 'gender bender'), 41)","((1971, 'historical'), 11)",0,"((2017, 'adult'), 32)",0,"((2014, 'adventure'), 80)","((1982, 'music'), 28)"
8609,Ace,0,0,0,0,0,"((1981, 'harem'), 9)","((1990, 'fantasy'), 45)","((2018, 'parody'), 49)",0,"((2000, 'martial arts'), 58)"
8610,Alma,"((1999, 'kids'), 27)",0,"((2005, 'magic'), 63)","((1972, 'school'), 63)","((2015, 'demons'), 48)","((1996, 'food'), 90)","((1981, 'doujinshi'), 12)","((2010, '4-koma'), 31)","((1993, 'harem'), 26)",0
8611,Alonza,"((1989, 'shoujo'), 28)","((1991, 'mature'), 96)",0,0,"((1984, 'shoujo'), 72)","((2006, 'josei'), 7)","((2013, 'demons'), 50)","((1971, 'historical'), 61)","((1975, 'harem'), 84)",0
8612,Alphonso,"((1974, 'isekai'), 71)",0,0,"((2018, 'police'), 2)",0,0,"((1976, 'mature'), 53)",0,0,"((2006, 'comedy'), 88)"
8613,Alvis,"((1989, 'adult'), 10)",0,0,0,"((1987, 'adult'), 99)","((1977, 'ecchi'), 85)","((2004, 'magic'), 61)","((2004, 'comedy'), 45)","((2004, 'fantasy'), 49)",0
8614,Annie,0,"((1984, '4-koma'), 14)",0,"((1984, 'food'), 5)","((2003, 'fantasy'), 60)",0,"((1991, 'mecha'), 78)",0,0,0
8615,Antone,0,0,0,"((2014, 'isekai'), 13)",0,"((1996, 'music'), 75)",0,"((1988, 'vampire'), 7)","((2015, 'sounen'), 35)",0
8616,Benjamine,0,"((1983, 'music'), 23)",0,"((2001, 'ecchi'), 76)","((1980, 'shoujo'), 22)","((2001, 'adventure'), 97)",0,"((1988, 'josei'), 75)",0,0
8617,Bishop,0,"((1972, 'sounen'), 74)",0,0,0,"((1987, 'music'), 50)","((1972, 'food'), 28)","((2007, 'historical'), 61)","((1972, 'mecha'), 82)","((1991, 'adult'), 72)"
8618,Blair,"((1992, 'adult'), 39)","((1974, 'food'), 47)",0,"((1983, 'police'), 61)",0,0,"((2008, 'comedy'), 18)",0,"((1981, 'martial arts'), 51)","((1997, 'demons'), 89)"
8619,Chin,0,0,0,0,0,0,0,"((1977, 'yaoi'), 32)","((1971, 'comedy'), 84)",0
8620,Colonel,0,"((2012, 'isekai'), 71)",0,"((1973, 'police'), 54)","((1989, 'doujinshi'), 19)",0,0,0,"((1989, 'kids'), 39)","((2017, 'demons'), 8)"
8621,Crawford,"((1974, 'adventure'), 78)","((1982, 'shoujo'), 1)","((1996, 'martial arts'), 3)",0,"((2017, 'shoujo'), 56)","((2001, 'shoujo'), 91)","((1979, 'action'), 77)",0,0,"((1980, 'harem'), 23)"
8622,Dillard,0,"((2007, 'action'), 42)","((2012, 'action'), 33)",0,"((1999, 'josei'), 79)","((1981, 'music'), 95)",0,0,0,"((1974, 'comedy'), 7)"
8623,Eldon,0,0,"((1970, 'one shot'), 94)",0,0,"((1998, 'comedy'), 88)",0,"((2006, 'yaoi'), 17)","((2017, 'mature'), 77)",0
8624,Evert,0,0,0,"((2015, 'yuri'), 72)",0,0,"((2002, 'josei'), 98)",0,0,0
8625,Florence,0,0,0,0,0,0,0,"((2001, 'drama'), 90)","((2012, 'harem'), 69)",0
8626,Hallie,0,0,"((1982, 'mecha'), 19)","((1983, 'music'), 83)","((1998, 'yaoi'), 18)",0,0,0,0,"((2007, 'ecchi'), 1)"
8627,Jule,0,0,0,0,"((1972, 'mature'), 70)","((1986, 'josei'), 91)","((1975, 'isekai'), 38)","((2005, 'music'), 72)","((2014, 'magic'), 10)","((1987, 'comedy'), 46)"
8628,Laura,"((1980, 'demons'), 78)","((1996, 'demons'), 34)",0,0,"((2008, 'drama'), 87)",0,"((1986, 'martial arts'), 61)","((1988, 'one shot'), 89)",0,"((2006, 'comedy'), 79)"
8629,Mac,"((2006, 'food'), 94)","((1990, 'mecha'), 45)",0,"((2019, 'action'), 59)",0,"((2017, 'adventure'), 78)","((2008, 'yuri'), 20)","((2001, 'harem'), 56)","((2009, '4-koma'), 91)","((2008, 'parody'), 29)"
8630,Martha,"((1996, 'yuri'), 3)",0,"((2019, 'magic'), 65)","((1987, 'yuri'), 42)",0,0,0,"((1983, 'kids'), 28)",0,0
8631,May,"((2018, 'demons'), 91)","((1979, 'doujinshi'), 36)",0,0,0,"((2005, 'horror'), 90)",0,"((1983, 'yaoi'), 22)","((2018, 'parody'), 71)",0
8632,Melville,0,"((2016, 'yuri'), 50)",0,"((1995, 'school'), 73)",0,"((1990, 'action'), 94)",0,"((2000, 'mecha'), 99)","((1971, 'mecha'), 47)","((1988, 'mature'), 88)"
8633,Merton,"((1974, 'action'), 65)",0,"((1992, 'parody'), 36)","((2015, 'scifi'), 72)",0,0,"((2006, 'isekai'), 24)",0,"((1996, 'historical'), 4)",0
8634,Mont,0,0,0,"((1996, 'mecha'), 1)","((2003, 'police'), 62)",0,0,"((1983, 'magic'), 2)",0,0
8635,Oral,0,"((2006, 'police'), 39)","((2011, 'one shot'), 83)",0,0,0,0,"((1989, 'magic'), 31)","((1975, 'sounen'), 61)",0
8636,Oswald,"((1991, 'one shot'), 6)",0,"((1990, 'scifi'), 13)","((1995, 'magic'), 1)","((1987, 'mature'), 97)","((1984, 'adult'), 74)","((1979, 'police'), 76)","((1990, 'mecha'), 97)","((2016, 'isekai'), 22)","((1980, 'ecchi'), 69)"
8637,Pablo,0,"((2004, 'drama'), 46)",0,"((2004, 'shoujo'), 83)","((1988, 'scifi'), 67)",0,0,"((2017, 'ecchi'), 61)",0,0
8638,Parker,0,0,0,0,0,0,"((2019, '4-koma'), 79)",0,0,"((1978, 'shoujo'), 29)"
8639,Press,0,0,"((1987, 'doujinshi'), 7)","((1984, 'fantasy'), 65)",0,0,0,0,0,0
8640,Rube,"((2004, 'sounen'), 2)","((1972, 'gender bender'), 81)","((1978, 'drama'), 10)","((1986, 'action'), 95)","((1994, 'music'), 95)","((2005, 'historical'), 5)",0,"((2008, 'drama'), 50)","((2012, 'comedy'), 76)","((1970, 'adult'), 10)"
8641,Rupert,0,"((1994, 'yuri'), 5)","((1982, 'vampire'), 62)","((1984, 'adult'), 13)","((1970, 'doujinshi'), 64)",0,0,0,"((2003, 'police'), 74)","((1978, 'scifi'), 44)"
8642,Verne,0,0,0,"((2019, 'drama'), 73)",0,0,"((1993, 'josei'), 54)",0,0,0
8643,Wheeler,0,0,0,0,0,"((1990, 'school'), 13)","((1992, 'gender bender'), 70)",0,"((2018, 'scifi'), 71)","((2011, 'fantasy'), 68)"
8644,Wilber,"((2007, 'one shot'), 77)",0,0,"((2001, 'one shot'), 20)",0,"((1991, 'adult'), 41)","((1974, 'yuri'), 8)","((2014, 'horror'), 43)","((1989, 'josei'), 69)",0
8645,Willam,"((1978, 'school'), 97)",0,"((2002, 'sounen'), 54)",0,"((1986, 'mecha'), 20)",0,0,"((1996, '4-koma'), 63)",0,0
8646,Worth,"((2007, 'demons'), 76)",0,0,0,"((2010, 'gender bender'), 66)",0,0,"((1986, 'gender bender'), 47)",0,0
8647,Adelbert,"((1997, 'sounen'), 10)","((1977, 'horror'), 61)",0,0,0,"((1971, 'kids'), 38)","((2008, 'drama'), 25)",0,0,"((1990, 'kids'), 52)"
8648,Alf,0,0,"((1998, 'mature'), 42)",0,"((2019, 'horror'), 18)",0,0,0,0,0
8649,Alvie,"((2009, 'shoujo'), 34)",0,0,0,0,"((2004, 'food'), 88)","((1973, 'vampire'), 48)",0,0,"((2001, 'sounen'), 85)"
8650,Archer,0,0,"((1992, 'music'), 27)","((1982, 'yuri'), 26)","((1978, 'gender bender'), 8)","((1997, 'doujinshi'), 89)",0,"((2013, 'scifi'), 33)","((1979, 'mature'), 82)","((1995, 'adult'), 26)"
8651,Artie,"((1977, 'parody'), 47)","((1973, 'parody'), 4)","((1980, '4-koma'), 52)",0,0,"((2004, 'one shot'), 98)",0,0,0,"((1986, 'food'), 27)"
8652,Auther,0,"((1981, 'doujinshi'), 2)","((1989, 'harem'), 86)",0,0,"((1981, 'adventure'), 66)",0,0,"((1979, 'parody'), 90)",0
8653,Baxter,"((2005, 'demons'), 79)",0,"((2009, 'action'), 92)",0,0,0,"((1989, 'yaoi'), 25)",0,0,"((2016, 'comedy'), 61)"
8654,Bee,"((1976, 'mecha'), 73)",0,"((1985, 'one shot'), 20)","((1972, 'food'), 69)",0,"((1989, 'sounen'), 50)",0,"((2018, 'action'), 9)",0,"((2017, 'yuri'), 56)"
8655,Billy,"((1991, 'drama'), 17)","((1982, 'sounen'), 22)","((1984, 'harem'), 6)",0,0,"((1992, 'vampire'), 18)","((2015, 'demons'), 96)","((2010, 'sounen'), 58)","((2003, 'mature'), 2)","((2014, 'historical'), 4)"
8656,Cassius,0,"((2011, 'fantasy'), 33)",0,"((1986, 'sounen'), 37)",0,"((2008, 'one shot'), 95)",0,"((1986, 'sounen'), 37)",0,"((1987, 'josei'), 10)"
8657,Clara,0,"((1997, 'josei'), 80)","((1990, 'action'), 39)","((1984, 'ecchi'), 89)","((2014, 'historical'), 49)","((2003, '4-koma'), 88)","((2001, 'shoujo'), 2)","((2001, 'demons'), 63)",0,0
8658,Coy,0,"((1979, 'one shot'), 58)","((2008, 'scifi'), 81)","((1981, 'magic'), 31)","((2018, 'one shot'), 82)","((1993, 'parody'), 26)",0,0,0,"((1976, 'yaoi'), 74)"
8659,Cyril,0,0,0,0,0,"((2015, 'parody'), 95)",0,"((2011, 'horror'), 62)",0,0
8660,Danial,0,0,0,"((2007, 'parody'), 29)","((1987, 'kids'), 71)",0,0,"((1977, 'demons'), 89)",0,"((1987, 'sounen'), 20)"
8661,Delmar,"((2004, 'isekai'), 78)","((1988, 'comedy'), 19)","((1988, 'police'), 42)",0,"((1990, 'adult'), 3)","((1978, 'mecha'), 85)",0,"((1994, 'ecchi'), 16)","((1983, 'martial arts'), 89)","((2019, 'yaoi'), 1)"
8662,Dexter,"((1974, 'historical'), 91)",0,"((1971, 'yuri'), 13)",0,0,"((2012, 'yaoi'), 68)",0,"((1982, 'adult'), 50)","((1971, 'kids'), 45)",0
8663,Drew,0,0,"((2007, 'drama'), 80)","((1990, 'police'), 38)","((2007, 'isekai'), 48)",0,"((2001, 'music'), 31)",0,0,"((1981, 'action'), 53)"
8664,Ennis,0,0,0,"((2014, 'harem'), 82)",0,0,"((1971, 'parody'), 18)","((2014, 'gender bender'), 25)","((2008, 'josei'), 74)",0
8665,Fleming,"((1984, 'sounen'), 61)",0,"((1983, 'food'), 32)","((1996, 'mecha'), 29)","((1996, '4-koma'), 6)","((1993, 'horror'), 1)",0,"((2005, 'school'), 63)",0,0
8666,Furman,"((2016, 'comedy'), 47)","((2007, 'one shot'), 89)","((1989, 'food'), 92)",0,"((1976, 'parody'), 68)","((1990, 'sounen'), 46)","((1993, 'mature'), 72)","((2002, 'adventure'), 93)","((1994, 'isekai'), 55)",0
8667,Garrett,"((2003, 'gender bender'), 76)","((1986, 'mature'), 24)",0,"((1988, 'fantasy'), 2)",0,"((1986, '4-koma'), 5)",0,"((2005, 'police'), 49)",0,0
8668,Golden,0,0,0,"((2002, 'vampire'), 92)","((1973, 'kids'), 64)","((1982, 'comedy'), 14)","((2006, 'kids'), 6)","((2016, 'school'), 31)","((2014, 'music'), 36)","((1997, 'adult'), 85)"
8669,Grace,0,"((1974, 'fantasy'), 82)",0,0,"((1987, 'mature'), 80)",0,"((1985, 'doujinshi'), 89)",0,"((1972, 'school'), 17)","((1997, 'gender bender'), 49)"
8670,Guss,0,"((2007, '4-koma'), 86)","((2018, 'comedy'), 46)",0,"((2013, 'adult'), 37)","((1989, 'yaoi'), 67)","((2017, 'music'), 62)","((2013, 'drama'), 57)","((2014, 'harem'), 71)","((2008, 'magic'), 18)"
8671,Handy,0,0,"((1990, 'martial arts'), 71)","((1981, 'fantasy'), 39)",0,0,"((2003, 'horror'), 49)",0,0,0
8672,Haywood,"((1996, 'doujinshi'), 21)","((1982, 'ecchi'), 34)","((1990, 'school'), 23)","((1998, 'police'), 87)","((1971, 'yaoi'), 37)",0,0,0,0,0
8673,Henery,0,0,"((1983, 'mecha'), 56)","((1971, '4-koma'), 61)",0,"((1972, 'drama'), 71)",0,"((1993, 'school'), 9)","((1990, 'one shot'), 68)","((1984, 'one shot'), 37)"
8674,June,"((2011, 'gender bender'), 1)",0,"((1995, 'harem'), 49)","((1986, 'yaoi'), 37)",0,0,"((1978, 'yaoi'), 55)",0,"((2002, 'food'), 23)","((1996, 'action'), 60)"
8675,Kelly,"((2005, 'gender bender'), 14)","((1987, 'josei'), 14)","((1972, 'historical'), 71)","((2000, 'yuri'), 64)","((1995, 'doujinshi'), 78)",0,0,"((2006, 'fantasy'), 23)",0,"((2002, 'harem'), 8)"
8676,Len,"((2016, 'kids'), 95)",0,"((1993, 'demons'), 40)","((1985, 'ecchi'), 61)","((1989, 'gender bender'), 69)",0,0,0,0,0
8677,Linwood,"((1990, 'drama'), 45)","((2002, 'kids'), 24)","((2019, 'music'), 94)","((2004, 'drama'), 72)","((1999, 'food'), 31)","((2007, 'action'), 45)",0,0,0,"((1995, 'historical'), 44)"
8678,Lou,"((2019, 'vampire'), 46)",0,"((1985, 'scifi'), 11)","((1987, 'yuri'), 97)","((1997, 'drama'), 69)",0,0,0,0,"((1970, 'sounen'), 38)"
8679,Manley,0,"((1997, 'mature'), 26)",0,0,0,0,"((1993, 'martial arts'), 35)",0,0,"((1979, 'horror'), 20)"
8680,Margaret,0,"((2015, 'one shot'), 27)","((1996, 'sounen'), 57)",0,"((1981, 'shoujo'), 16)",0,"((1984, 'action'), 37)",0,0,"((1973, 'shoujo'), 99)"
8681,Mat,"((1975, 'yaoi'), 13)","((1971, 'action'), 43)","((2003, 'isekai'), 35)","((1972, 'food'), 5)",0,0,"((2010, 'scifi'), 91)","((1983, 'historical'), 26)","((1990, 'action'), 25)",0
8682,Maude,0,"((2003, 'josei'), 87)",0,"((1985, 'historical'), 63)",0,"((1982, 'demons'), 79)","((2018, 'drama'), 92)",0,"((2013, 'harem'), 77)",0
8683,Ocie,0,"((2018, 'comedy'), 33)","((1996, 'drama'), 24)","((2014, 'shoujo'), 3)",0,"((1973, 'horror'), 17)",0,0,"((2006, 'isekai'), 32)","((1970, 'shoujo'), 25)"
8684,Odis,0,0,"((2015, 'historical'), 54)","((1986, 'comedy'), 7)",0,0,"((1993, 'police'), 10)",0,"((1982, 'scifi'), 6)",0
8685,Orange,0,0,"((2018, 'horror'), 32)",0,"((2004, 'josei'), 98)",0,0,0,0,0
8686,Pierre,"((1981, 'music'), 43)",0,0,"((1993, 'police'), 45)","((1998, 'ecchi'), 76)",0,0,0,"((1979, 'gender bender'), 42)",0
8687,Raleigh,0,0,0,"((1988, 'doujinshi'), 3)",0,0,"((1972, 'food'), 70)","((2014, 'adult'), 95)","((2006, '4-koma'), 25)",0
8688,Ransom,0,0,0,"((2008, 'mecha'), 98)",0,"((2003, 'demons'), 94)","((1989, 'one shot'), 75)",0,"((1987, 'doujinshi'), 5)",0
8689,Richmond,"((1994, 'horror'), 31)","((2002, 'harem'), 89)",0,"((1980, 'fantasy'), 67)",0,0,"((2009, 'music'), 28)","((2007, '4-koma'), 42)","((1989, 'magic'), 2)","((2007, 'food'), 46)"
8690,Rogers,"((2016, 'music'), 32)","((1999, 'yaoi'), 28)","((1976, 'school'), 71)",0,0,"((1984, 'scifi'), 50)","((1993, 'historical'), 80)","((2004, 'sounen'), 68)",0,"((1992, 'drama'), 96)"
8691,Rome,"((1981, 'food'), 45)","((1982, 'vampire'), 14)",0,"((1998, 'school'), 6)","((1972, 'police'), 69)",0,"((2013, 'sounen'), 56)",0,0,0
8692,Rubin,"((2013, 'harem'), 16)","((1976, 'yaoi'), 22)",0,"((1973, 'ecchi'), 3)","((1996, 'school'), 7)","((2008, 'comedy'), 63)","((1983, '4-koma'), 33)",0,0,"((1982, 'demons'), 34)"
8693,Seymour,0,"((1999, 'parody'), 51)","((2011, 'yuri'), 72)",0,0,"((2006, 'harem'), 76)","((2017, 'magic'), 22)","((2008, 'yaoi'), 15)","((2004, 'magic'), 91)",0
8694,Son,"((2009, 'isekai'), 19)",0,0,0,"((1984, 'ecchi'), 83)",0,"((2002, 'yuri'), 85)",0,0,0
8695,Talmage,"((2005, 'horror'), 23)","((1975, 'sounen'), 17)",0,0,"((1991, 'yuri'), 23)","((2011, 'historical'), 100)",0,0,0,"((2002, 'adventure'), 18)"
8696,Terrence,"((1994, 'scifi'), 28)",0,"((2004, 'action'), 31)","((1970, 'gender bender'), 30)","((1970, 'harem'), 30)",0,0,"((1999, 'drama'), 82)",0,"((1993, 'fantasy'), 26)"
8697,Tim,0,"((1991, 'isekai'), 88)","((1976, 'doujinshi'), 66)","((1983, 'music'), 47)",0,0,0,"((1984, 'one shot'), 82)","((2004, 'school'), 38)","((2002, 'vampire'), 1)"
8698,Tommy,"((2012, 'action'), 30)",0,0,0,0,0,0,"((2006, 'parody'), 42)","((1974, 'gender bender'), 29)",0
8699,Tracy,"((1982, 'one shot'), 70)","((1997, 'police'), 58)","((2004, 'kids'), 85)",0,"((1986, 'yaoi'), 23)","((2008, 'scifi'), 19)",0,"((1981, 'action'), 20)",0,"((1994, 'kids'), 97)"
8700,Urban,"((1987, 'adventure'), 97)",0,"((1985, 'sounen'), 77)","((1983, 'adventure'), 46)","((1997, 'parody'), 17)","((1991, 'yuri'), 5)",0,"((1974, 'drama'), 52)","((2009, 'drama'), 22)",0
8701,Watson,0,0,0,"((1971, 'fantasy'), 31)","((1970, 'action'), 5)","((1983, 'demons'), 7)","((2001, 'drama'), 20)",0,"((1984, 'fantasy'), 30)",0
